id;word;polarity;joy;fear;sadness;anger;surprise;disgust
7761;incognito;negative;0;1;0;0;0;0
7762;incohérence;negative;0;0;1;0;0;0
7763;incolore;negative;0;0;1;0;0;0
7764;incommensurable;positive;0;0;0;0;0;0
7765;incommensurablement;positive;0;0;0;0;0;0
7766;incommode;negative;0;0;1;1;0;1
7767;incommoder;negative;0;0;1;1;0;1
7768;incompatible;negative;0;0;1;1;0;1
7769;incompétence;negative;0;0;1;1;0;1
7770;incomplet;negative;0;0;0;0;0;0
7771;incomplètement;negative;0;0;1;0;0;0
7772;inconciliable;negative;0;1;1;1;0;0
7773;inconfort;negative;0;0;1;0;0;1
7774;inconfortable;negative;0;0;0;0;0;0
7775;incongru;negative;0;0;0;1;1;0
7776;inconnu;negative;0;1;0;0;0;0
7777;inconscience;negative;0;1;1;0;1;0
7778;inconséquence;negative;0;0;1;0;0;0
7779;inconsidéré;negative;0;0;0;1;0;1
7780;inconsistance;negative;0;0;1;0;0;0
7781;inconstant;negative;0;0;0;1;0;1
7782;inconstitutionnel;negative;0;0;0;0;0;0
7783;incontestable;positive;0;0;0;0;0;0
7784;incontestablement;positive;0;0;0;0;0;0
7785;incontesté;positive;0;0;0;0;0;0
7786;incontinence;negative;0;1;0;0;1;1
7787;incontrôlable;negative;0;1;0;1;1;0
7788;incontrôlé;negative;0;1;1;0;1;0
7789;inconvénient;negative;0;0;1;1;0;0
7790;incorporation;positive;0;0;0;0;0;0
7791;incorporer;positive;0;0;0;0;0;0
7792;incorrect;negative;0;0;0;0;0;0
7793;incrédule;negative;0;0;0;1;1;1
7794;incrément;positive;0;0;0;0;0;0
7795;incrimination;negative;0;1;1;1;0;0
7796;incroyable;negative;0;0;0;0;1;0
7797;incrustation;negative;0;0;0;0;0;0
7798;incubation;negative;0;1;1;0;0;0
7799;incube;negative;0;1;0;0;0;1
7800;inculpation;negative;0;1;0;1;0;1
7801;inculper;negative;0;1;0;1;0;1
7802;inculquer;positive;0;0;0;0;0;0
7803;inculte;negative;0;0;1;0;0;1
7804;incurable;negative;0;1;1;1;0;1
7805;incursion;negative;0;1;0;1;0;0
7806;indécence;negative;0;0;0;1;0;1
7807;indécis;negative;0;1;1;0;1;0
7808;indécision;negative;0;0;1;0;0;0
7809;indéfectible;positive;0;0;0;0;0;0
7810;indéfendable;negative;0;1;0;0;0;0
7811;indéfini;negative;0;0;0;0;0;0
7812;indéifférents;negative;0;0;1;1;0;1
7813;indélébile;positive;0;0;0;0;0;0
7814;indemne;positive;0;0;0;0;1;0
7815;indemnisation;positive;0;0;0;0;0;0
7816;indemniser;positive;0;0;0;0;0;0
7817;indemnité;positive;0;0;0;0;0;0
7818;indéniable;negative;0;0;0;0;0;0
7819;indépendance;positive;0;0;0;0;1;0
7820;indépendant;positive;0;0;0;0;0;0
7821;indescriptible;negative;0;1;1;0;0;0
7822;indésirable;negative;0;1;1;1;0;1
7823;indestructible;positive;0;0;0;0;0;0
7824;indéterminer;negative;0;0;1;0;0;0
7825;index;positive;0;0;0;0;0;0
7826;index géographique;positive;0;0;0;0;0;0
7827;indicateur;positive;0;0;0;0;0;0
7828;indicible;negative;0;1;1;0;0;0
7829;indifféremment;positive;0;0;0;0;0;0
7830;indifférence;negative;0;1;1;1;0;1
7831;indifférenciable;negative;0;0;0;0;0;0
7832;indifférenciables;negative;0;0;0;0;0;0
7833;indifférent;negative;0;0;1;0;0;1
7834;indigène;positive;0;0;0;0;0;0
7835;indigestion;negative;0;0;0;0;0;1
7836;indignation;negative;0;0;0;1;0;1
7837;indigne;negative;0;0;0;0;0;1
7838;indigner;negative;0;0;0;1;0;1
7839;indigo;positive;0;0;0;0;0;0
7840;indiquer;positive;0;0;0;0;0;0
7841;indiscernable;negative;0;0;0;0;0;0
7842;indiscipliné;negative;0;1;0;1;0;1
7843;indiscutable;positive;0;0;0;0;0;0
7844;indiscutablement;positive;0;0;0;0;0;0
7845;indispensable;positive;0;0;0;0;0;0
7846;indistinct;negative;0;1;0;0;0;0
7847;individualité;positive;0;0;0;0;0;0
7848;individuel;negative;0;0;1;0;0;0
7849;individueld;negative;0;0;1;0;0;0
7850;indivisible;positive;0;0;0;0;0;0
7851;indolent;negative;0;0;0;0;0;0
7852;indolore;positive;0;0;0;0;0;0
7853;indomptable;positive;0;1;0;0;0;0
7854;indu;negative;0;0;1;1;0;0
7855;indubitable;positive;0;0;0;0;0;1
7856;induction;positive;0;0;0;0;0;0
7857;induire;negative;0;0;0;0;0;0
7858;induire en erreur;negative;0;1;0;1;0;0
7859;indulgence;positive;0;0;0;0;0;0
7860;indulgent;positive;0;0;0;0;0;0
7861;industrie;positive;0;0;0;0;0;0
7862;inédit;positive;0;0;1;0;1;0
7863;ineffable;negative;0;1;1;1;0;0
7864;inefficace;negative;0;0;1;0;0;1
7865;inefficacité;negative;0;0;1;0;0;1
7866;inégal;negative;0;1;1;1;0;1
7867;inégalable;positive;0;0;0;0;0;0
7868;inégalé;positive;0;0;0;0;0;0
7869;inégalité;negative;0;1;1;1;0;0
7870;inélastique;negative;0;0;0;0;0;0
7871;inéligible;negative;0;0;1;0;0;0
7872;inepte;negative;0;0;0;1;0;1
7873;ineptie;negative;0;1;1;0;0;1
7874;inépuisable;positive;0;0;0;0;0;0
7875;inéquitable;negative;0;0;1;1;0;0
7876;inerte;negative;0;1;1;0;0;0
7877;inertie;positive;0;0;0;0;0;0
7878;inestimable;positive;1;0;0;0;0;0
7879;inévitable;negative;0;1;1;0;0;0
7880;inévitablement;negative;0;0;0;0;0;0
7881;inexact;negative;0;0;0;0;0;0
7882;inexactitude;negative;0;0;0;1;0;1
7883;inexcusable;negative;0;0;1;1;0;1
7884;inexistant;negative;0;0;1;0;0;0
7885;inexpérience;negative;0;0;1;0;0;0
7886;inexpérimenté;negative;0;0;1;0;0;0
7887;inexpliqué;negative;0;1;1;0;0;0
7888;inexploité;negative;0;0;1;0;0;0
7889;inexploré;negative;0;0;1;0;0;0
7890;infaillibilité;positive;0;0;0;0;0;0
7891;infaillible;positive;0;0;0;0;0;0
7892;infaisable;negative;0;0;1;0;0;0
7893;infamie;negative;0;0;1;1;0;1
7894;infanterie;positive;0;0;0;0;0;0
7895;infanticide;negative;0;1;1;1;0;1
7896;infantile;negative;0;0;0;1;0;1
7897;infarctus;negative;0;1;0;0;1;0
7898;infecteninfects;negative;0;1;0;1;0;1
7899;infecter;negative;0;1;1;0;0;1
7900;infection;negative;0;1;1;0;0;1
7901;inférence;positive;0;0;0;0;0;0
7902;infériorité;negative;0;0;1;1;0;0
7903;infernal;negative;0;1;1;1;0;1
7904;infertilité;negative;0;1;1;0;0;0
7905;infestation;negative;0;1;0;0;0;1
7906;infidele;negative;0;0;1;0;0;1
7907;infidèle;negative;0;1;1;1;0;1
7908;infidélité;negative;0;1;1;1;0;1
7909;infini;positive;0;0;0;0;0;0
7910;infiniment;positive;0;0;0;0;0;0
7911;infinité;positive;0;0;0;0;0;0
7912;infinitésimal;negative;0;0;0;0;0;0
7913;infirme;negative;0;1;1;0;0;0
7914;infirmer;negative;0;1;0;0;0;0
7915;infirmerie;positive;0;0;0;0;0;0
7916;infirmier;positive;0;0;0;0;0;0
7917;infirmier en chef;positive;0;0;0;0;0;0
7918;infirmité;negative;0;1;1;0;0;0
7919;inflammation;negative;0;1;0;0;0;1
7920;inflation;negative;0;1;0;1;0;0
7921;infliction;negative;0;1;1;0;0;0
7922;infliger;negative;0;1;1;1;0;0
7923;inflorescence;positive;1;0;0;0;0;0
7924;influence;positive;0;0;0;0;0;0
7925;influencer;positive;0;0;0;0;0;0
7926;influent;positive;0;0;0;0;0;0
7927;infomes;negative;0;0;0;0;0;1
7928;infondé;negative;0;1;0;1;0;1
7929;information;positive;0;0;0;0;0;0
7930;informer;positive;0;0;0;0;0;0
7931;informel;positive;0;0;0;0;0;0
7932;infortune;negative;0;1;1;0;0;1
7933;infos;positive;0;0;0;0;0;0
7934;infranchissable;negative;0;0;1;0;0;0
7935;infrastructure;positive;0;0;0;0;0;0
7936;infructueux;negative;0;0;1;0;0;0
7937;infus;positive;0;0;0;0;0;0
7938;infuser;positive;0;0;0;0;0;0
7939;infusion;positive;0;0;0;0;0;0
7940;ingénierie;positive;0;0;0;0;0;0
7941;ingénieur;positive;0;0;0;0;0;0
7942;ingéniosité;positive;0;0;0;0;0;0
7943;ingérable;negative;0;1;1;1;0;1
7944;ingérence;negative;0;1;1;1;1;0
7945;ingérer;positive;0;0;0;0;0;0
7946;ingestion;positive;0;0;0;0;0;0
7947;ingrat;negative;0;0;0;1;0;1
7948;ingrédient;positive;0;0;0;0;0;0
7949;inhabité;negative;0;0;1;0;0;0
7950;inhalation;positive;0;0;0;0;0;0
7951;inhaler;positive;0;0;0;0;0;0
7952;inhérent;positive;0;0;0;0;0;0
7953;inhiber;negative;0;0;1;0;0;0
7954;inhibition;negative;0;1;1;0;0;0
7955;inhumain;negative;0;1;1;1;0;1
7956;inhumanité;negative;0;1;1;1;0;1
7957;inhumation;negative;0;1;1;1;0;0
7958;inhumer;negative;0;1;1;0;0;0
7959;inimitable;positive;0;0;0;0;0;0
7960;inimitié;negative;0;1;1;1;0;1
7961;inintelligible;negative;0;1;1;0;0;0
7962;inintéressant;negative;0;0;1;0;0;1
7963;ininterrompu;positive;0;0;0;0;0;0
7964;iniquité;negative;0;0;1;0;0;1
7965;initial;positive;0;0;0;0;0;0
7966;initiative;positive;0;0;0;0;0;0
7967;injecter;negative;0;1;0;0;0;0
7968;injection;negative;0;1;0;0;0;0
7969;injonction;negative;0;1;1;1;0;0
7970;injurier;negative;0;1;0;1;0;0
7971;injuste;negative;0;0;1;1;0;1
7972;injustement;negative;0;1;1;1;0;0
7973;injustice;negative;0;0;1;1;0;0
7974;injustifié;negative;0;0;1;1;0;1
7975;inné;positive;0;0;0;0;0;0
7976;innocemment;positive;0;0;0;0;0;0
7977;innocence;positive;0;0;0;0;0;0
7978;innocenter;positive;0;0;0;0;0;0
7979;innofensives;positive;0;0;0;0;0;0
7980;innomables;negative;0;1;1;0;0;0
7981;innombrable;negative;0;0;0;0;0;0
7982;innommable;negative;0;1;1;0;0;0
7983;innovation;positive;0;0;0;0;0;0
7984;innover;positive;0;0;0;0;0;0
7985;inoccupé;negative;0;0;1;0;0;0
7986;inoculation;positive;0;0;0;0;0;0
7987;inondation;negative;0;1;1;0;1;0
7988;inonder;negative;0;1;0;0;1;0
7989;inopérant;negative;0;0;1;1;0;0
7990;inopportun;negative;0;0;1;1;1;1
7991;inorganique;negative;0;0;0;0;0;0
7992;inoxydable;positive;0;0;0;0;0;0
7993;inquiéter;negative;0;1;1;0;1;0
7994;inquiétant;negative;0;1;1;0;0;0
7995;inquiétude;negative;0;1;1;0;0;0
7996;insaisissable;negative;0;0;0;0;1;0
7997;insatisfaction;negative;0;0;1;1;0;0
7998;insatisfaisant;negative;0;0;1;0;0;1
7999;insatisfait;negative;0;0;1;1;1;1
8000;inscription;positive;0;0;0;0;0;0
8001;inscrire;positive;0;0;0;0;0;0
8002;insecte;negative;0;1;0;0;0;1
8003;insécurité;negative;0;1;1;0;0;0
8004;inséparable;positive;0;0;0;0;0;0
8005;insérer;positive;0;0;0;0;0;0
8006;insertion;positive;0;0;0;0;0;0
8007;insigne;positive;0;0;0;0;0;0
8008;insignifiance;negative;0;0;0;0;0;0
8009;insignifiant;negative;0;0;1;1;0;1
8010;insinuation;negative;0;1;0;1;1;0
8011;insinuer;negative;0;0;0;0;0;0
8012;insipide;negative;0;0;1;0;0;1
8013;insister;negative;0;0;0;1;0;0
8014;insister sur;positive;0;0;0;0;0;0
8015;insolent;negative;0;0;0;1;0;0
8016;insoluble;negative;0;0;1;1;0;0
8017;insolvabilité;negative;0;1;1;0;1;0
8018;insolvable;negative;0;1;1;0;0;0
8019;insomnie;negative;0;1;1;0;0;0
8020;inspecter;positive;0;0;0;0;0;0
8021;inspiration;positive;0;0;0;0;0;0
8022;inspirer;positive;0;0;0;0;1;0
8023;instabilité;negative;0;1;0;1;1;1
8024;installation;positive;0;0;0;0;0;0
8025;installer;positive;0;0;0;0;0;0
8026;instantané;positive;0;0;0;0;1;0
8027;instantanément;positive;0;0;0;0;1;0
8028;instigation;negative;0;0;0;0;0;0
8029;instinct;positive;0;0;0;0;0;0
8030;instituer;positive;0;0;0;0;0;0
8031;institut;positive;0;0;0;0;0;0
8032;instituteur;positive;0;0;0;0;0;0
8033;institution;positive;0;0;0;0;0;0
8034;instructeur;positive;0;0;0;0;0;0
8035;instruction;positive;0;0;0;0;0;0
8036;instrument;positive;0;0;0;0;0;0
8037;instrumental;positive;0;0;0;0;0;0
8038;instrumentalisation;negative;0;1;1;1;0;0
8039;instrumentiste;positive;0;0;0;0;0;0
8040;insuffisamment;negative;0;0;1;0;0;0
8041;insuffisance;negative;0;0;1;1;0;1
8042;insuffisant;negative;0;1;1;0;0;0
8043;insuffler;positive;0;0;0;0;0;0
8044;insulaire;negative;0;1;1;0;0;0
8045;insulter;negative;0;1;1;1;0;1
8046;insultant;negative;0;1;1;1;0;1
8047;insulte;negative;0;0;1;1;1;1
8048;insupportable;negative;0;0;1;0;0;1
8049;insurmontable;negative;0;1;1;0;0;0
8050;insurpassé;positive;0;1;0;0;0;0
8051;insurpassée;positive;0;1;0;0;0;0
8052;insurpassées;positive;0;1;0;0;0;0
8053;insurpassés;positive;0;1;0;0;0;0
8054;insurrection;negative;0;0;0;1;0;0
8055;intact;positive;0;0;0;0;0;0
8056;intangible;positive;0;0;0;0;0;0
8057;integral;positive;0;0;0;0;0;0
8058;intégral;positive;0;0;0;0;0;0
8059;intégralité;positive;0;0;0;0;0;0
8060;intégrals;positive;0;0;0;0;0;0
8061;intégration;positive;0;0;0;0;0;0
8062;intégrer;positive;0;0;0;0;0;0
8063;intégrité;positive;0;0;0;0;0;0
8064;intellect;positive;0;0;0;0;0;0
8065;intelligence;positive;0;1;0;0;0;0
8066;intelligent;positive;0;0;0;0;0;0
8067;intelligibilité;positive;0;0;0;0;0;0
8068;intenable;negative;0;0;1;1;0;1
8069;intendance;positive;0;0;0;0;0;0
8070;intendant;positive;0;0;0;0;0;0
8071;intendant économe;positive;0;0;0;0;0;0
8072;intendant|intendante;positive;0;0;0;0;0;0
8073;intensément;positive;0;0;0;0;0;0
8074;intention;positive;0;0;0;0;0;0
8075;interaction;positive;0;0;0;0;0;0
8076;intercéder;negative;0;1;1;1;1;0
8077;intercepter;positive;0;0;0;0;1;0
8078;interception;positive;0;0;0;0;1;0
8079;intercession;positive;0;0;0;0;0;0
8080;interchangeable;positive;0;0;0;0;0;0
8081;interdépendance;negative;0;1;1;0;0;0
8082;interdépendant;negative;0;1;1;0;0;0
8083;interdiction;negative;0;1;1;1;0;1
8084;interdire;negative;0;1;1;1;0;0
8085;intéresser;positive;1;0;0;0;0;0
8086;intérêt;positive;0;0;0;0;0;0
8087;interférence;negative;0;1;1;1;0;0
8088;interféromètre;negative;0;0;0;0;0;0
8089;interfonctionnement;positive;0;0;0;0;0;0
8090;intérieur;positive;0;0;0;0;0;1
8091;intérieurement;positive;0;0;0;0;0;0
8092;intérimaire;positive;0;0;0;0;0;0
8093;interlocutoire;positive;0;0;0;0;0;0
8094;interlude;positive;0;0;0;0;0;0
8095;intermède;positive;0;0;0;0;0;0
8096;intermédiaire;positive;0;0;0;0;0;0
8097;intermittent;positive;0;0;0;0;0;0
8098;international;positive;0;0;0;0;0;0
8099;interne;positive;0;0;0;0;0;0
8100;internement;negative;0;1;1;0;0;0
8101;interphone;positive;0;0;0;0;0;0
8102;interpolation;positive;0;0;0;0;0;0
8103;interpoler;positive;0;0;0;0;0;0
8104;interprétation;positive;0;0;0;0;0;0
8105;interprétation erroné;negative;0;1;1;0;0;0
8106;interprète;positive;0;0;0;0;0;0
8107;interpréter;positive;1;0;0;0;0;0
8108;interrogatoire;negative;0;1;1;1;0;0
8109;interroger;negative;0;1;0;0;0;0
8110;interrupteur;positive;0;0;0;0;0;0
8111;interruption de grossesse;negative;0;1;1;0;0;1
8112;intersection;positive;0;0;0;0;0;0
8113;intervalle;positive;0;0;0;0;0;0
8114;intervention;positive;0;0;0;0;0;0
8115;interview;positive;0;0;0;0;0;0
8116;interviewer;positive;0;0;0;0;0;0
8117;intestat;negative;0;1;1;0;1;0
8118;intestin;negative;0;0;0;0;0;1
8119;intestinal;negative;0;0;0;0;0;1
8120;intimement;positive;0;1;0;0;0;0
8121;intimidation;negative;0;1;0;1;0;0
8122;intimider;negative;0;1;0;0;0;0
8123;intituler;positive;0;0;0;0;0;0
8124;intolérable;negative;0;0;0;1;0;1
8125;intolérance;negative;0;1;0;1;0;1
8126;intolérant;negative;0;1;1;1;0;1
8127;intonation;positive;0;0;0;0;0;0
8128;intraitable;negative;0;0;1;1;0;0
8129;intransigeant;negative;0;0;0;1;0;0
8130;intrépide;positive;0;1;0;0;0;0
8131;intrigant;positive;0;1;0;0;1;0
8132;intrigue secondaire;negative;0;0;0;0;0;0
8133;intriguer;negative;0;1;0;0;1;0
8134;intrinsèque;positive;0;0;0;0;0;0
8135;intrinsèquement;positive;0;0;0;0;0;0
8136;introduction;positive;0;0;0;0;0;0
8137;introduire;positive;0;0;0;0;0;0
8138;introduire clandestinement;negative;0;1;0;0;0;0
8139;introspection;positive;0;0;0;0;0;0
8140;intuition;positive;0;0;0;0;0;0
8141;intuitivement;positive;0;0;0;0;0;0
8142;inutile;negative;0;0;1;0;0;0
8143;invaincu;positive;0;0;1;0;1;0
8144;invalidation;negative;0;0;1;0;0;0
8145;invalide;negative;0;1;1;0;0;0
8146;invalider;negative;0;0;1;0;1;0
8147;invalidité;negative;0;0;1;0;0;0
8148;invariablement;positive;0;0;0;0;0;0
8149;invasion;negative;0;1;0;1;1;0
8150;inventaire;positive;0;0;0;0;0;0
8151;inverse;negative;0;0;0;0;0;0
8152;inverser;negative;0;1;0;0;0;0
8153;inversement;negative;0;0;0;0;0;0
8154;inversion;negative;0;1;0;1;1;1
8155;investigation;positive;0;0;0;0;0;0
8156;investisseur;positive;0;0;0;0;0;0
8157;investiture;positive;0;0;0;0;0;0
8158;invincible;positive;0;0;0;0;0;0
8159;invisibilité;negative;0;1;0;0;0;0
8160;invisible;negative;0;1;1;0;0;0
8161;inviter;positive;0;0;0;0;1;0
8162;invitation;positive;0;0;0;0;0;0
8163;invocation;positive;0;0;0;0;0;0
8164;involontaire;negative;0;1;1;0;1;0
8165;involontairement;negative;0;1;1;0;1;0
8166;involution;positive;0;1;0;1;0;0
8167;invoquer;positive;0;0;0;0;0;0
8168;irascibilité;negative;0;0;1;1;0;1
8169;ire;negative;0;0;0;1;0;0
8170;iris;positive;0;1;0;0;0;0
8171;iriser;positive;0;0;0;0;0;0
8172;irlandais;negative;0;0;0;0;0;1
8173;ironie;negative;0;0;0;1;0;0
8174;ironique;negative;0;0;0;1;0;0
8175;irradiation;negative;0;1;0;0;0;0
8176;irradier;positive;1;0;0;0;0;0
8177;irrationalité;negative;0;1;0;1;0;0
8178;irréaliste;negative;0;1;1;0;0;0
8179;irrecevable;negative;0;0;0;1;0;1
8180;irréductible;positive;0;0;0;0;0;0
8181;irréfutable;positive;0;0;0;0;0;0
8182;irrégularité;negative;0;1;0;0;0;0
8183;irrégulièrement;negative;0;0;0;0;0;0
8184;irréparable;negative;0;1;1;0;0;0
8185;irrépressible;positive;0;0;0;0;0;0
8186;irréprochable;positive;0;0;0;0;0;0
8187;irrésistible;positive;0;0;0;0;0;0
8188;irrespect;negative;0;0;0;1;0;0
8189;irresponsable;negative;0;1;1;0;0;0
8190;irréversible;negative;0;1;0;0;0;0
8191;irrévocabilité;negative;0;0;1;0;0;0
8192;irrévocable;negative;0;0;1;1;0;0
8193;irrigation;positive;0;0;0;0;0;0
8194;irriguer;positive;0;0;0;0;0;0
8195;irritabilité;negative;0;0;0;1;0;0
8196;irritable;negative;0;0;0;1;0;0
8197;irriter;negative;0;0;0;1;0;1
8198;irritant;negative;0;0;0;1;0;1
8199;irritation;negative;0;0;1;1;0;1
8200;isolant;positive;0;0;1;1;0;1
8201;isolation;positive;0;0;0;0;0;0
8202;isomorphisme;positive;0;0;0;0;0;0
8203;isothermique;positive;0;0;0;0;0;0
8204;issue;positive;0;0;0;0;0;0
8205;itération;positive;0;0;0;0;0;0
8206;itérer;positive;0;0;0;0;0;0
8207;itinéraire;positive;0;0;0;0;0;0
8208;itinérant;positive;1;0;0;0;0;0
8209;ivoire;positive;0;0;0;0;0;0
8210;ivre;negative;0;0;0;0;0;1
8211;ivresse;negative;0;1;1;0;1;0
8212;jacasser;negative;0;0;0;1;0;1
8213;jachère;negative;0;0;1;0;0;0
8214;jacinthe;positive;0;0;0;0;0;0
8215;jackpot;positive;0;0;0;0;1;0
8216;jacquet;positive;0;0;0;0;1;0
8217;jade;positive;0;0;0;0;0;0
8218;jaguar;negative;0;1;0;0;0;0
8219;jaillissement;positive;0;0;0;0;1;1
8220;jalon;positive;0;0;0;0;0;0
8221;jalouser;negative;0;0;0;1;0;1
8222;jaloux;negative;0;0;0;1;0;1
8223;jalousie;negative;0;1;1;1;0;1
8224;jambe;positive;0;0;0;0;0;0
8225;jambier|jambière;positive;0;0;0;0;0;0
8226;jambier|jambière de cuir;positive;0;0;0;0;0;0
8227;jambon;positive;0;0;0;0;0;0
8228;jambon fumé;positive;0;0;0;0;0;0
8229;jante;positive;0;0;0;0;0;0
8230;japon;positive;0;0;0;0;0;0
8231;japper;negative;0;1;0;1;1;0
8232;jardin;positive;1;0;0;0;0;0
8233;jardin d enfant;positive;0;0;0;0;0;0
8234;jardin public;positive;0;0;0;0;0;0
8235;jardinage;positive;0;0;0;0;0;0
8236;jardiner;positive;0;0;0;0;0;0
8237;jardinier;positive;0;0;0;0;0;0
8238;jargon;negative;0;0;0;0;0;0
8239;jarre;positive;0;0;0;0;0;0
8240;jarret;positive;0;1;0;0;0;0
8241;jarretelle;positive;0;0;0;0;0;0
8242;jarretière;positive;0;0;0;0;0;0
8243;jar|jars;positive;0;0;0;0;0;0
8244;jaspe;positive;0;0;0;0;0;0
8245;jauge;positive;0;0;0;0;0;0
8246;jaugeage;positive;0;0;0;0;0;0
8247;jauger;positive;0;0;0;0;0;0
8248;jaune;positive;0;0;0;0;0;0
8249;jaunisse;negative;0;1;0;0;0;1
8250;javelot;negative;0;1;0;1;0;0
8251;jeÃ»ne;negative;0;0;1;0;0;0
8252;jean;positive;0;0;0;0;0;0
8253;jeep;positive;0;0;0;0;0;0
8254;jeter un coup d ?il;positive;0;0;0;0;0;0
8255;jeter du détritus;negative;0;0;0;0;0;1
8256;jeter du ordure;negative;0;0;0;0;0;1
8257;jeton;positive;0;0;0;0;0;0
8258;jeu de dame;positive;0;0;0;0;0;0
8259;jeu de mot;positive;1;0;0;0;0;0
8260;jeu du solitaire;positive;0;0;0;0;0;0
8261;jeune;positive;0;0;0;0;1;0
8262;jeune femme;positive;0;0;0;1;0;1
8263;jeune fille;positive;0;0;0;1;0;1
8264;jeune homme;positive;0;0;0;0;0;1
8265;jeune marié;positive;0;0;0;0;0;0
8266;jeunesse;positive;0;1;0;1;1;0
8267;jeu d argent;negative;0;1;0;0;1;0
8268;jingle;positive;1;0;0;0;0;0
8269;joaillerie;positive;0;0;0;0;0;0
8270;jockey;positive;0;0;0;0;0;0
8271;jogging;positive;0;0;0;0;0;0
8272;joie;positive;1;0;0;0;0;0
8273;joindre;positive;0;0;0;0;0;0
8274;jointure;positive;0;0;0;0;0;0
8275;joker;positive;0;0;0;0;1;0
8276;joli;positive;0;0;0;0;0;0
8277;jonc;positive;0;0;0;0;0;0
8278;jonction;positive;0;0;0;0;0;0
8279;jonglage;positive;0;0;0;0;0;0
8280;jongler;positive;0;0;0;0;0;0
8281;jonglerie;positive;0;0;0;0;0;0
8282;joue;positive;0;0;0;0;0;0
8283;jouer;positive;1;0;0;0;0;0
8284;jouer au golf;positive;0;0;0;0;0;0
8285;jouer du violon;positive;0;0;0;0;0;0
8286;jouer un atout;positive;0;0;0;0;1;0
8287;jouet;positive;1;0;0;0;0;0
8288;joueur;negative;0;0;0;0;0;0
8289;joueur de cornemuse;positive;0;0;0;0;0;0
8290;joug;positive;0;0;0;0;0;0
8291;jouir de;positive;0;0;0;0;0;0
8292;jour;positive;0;0;0;0;0;0
8293;journal;positive;0;0;0;0;0;0
8294;journal intime;positive;0;0;0;0;0;0
8295;journal officiel;positive;0;0;0;0;0;0
8296;journalisme;positive;0;0;0;0;0;0
8297;journaliste;positive;0;0;0;0;0;0
8298;journée;positive;0;0;0;0;0;0
8299;joyau;positive;0;0;0;0;0;0
8300;joyeuses|joyeux;positive;0;0;0;0;0;0
8301;jubilaire;positive;0;0;0;0;1;0
8302;jubiler;positive;0;0;0;0;1;0
8303;juchoir;positive;0;0;0;0;0;0
8304;judiciaire;positive;0;0;0;0;0;0
8305;juge;positive;0;0;0;0;0;0
8306;juger;negative;0;0;0;0;0;0
8307;jugeote;positive;0;0;0;0;0;0
8308;jumeau;positive;0;0;0;0;0;0
8309;jument;positive;0;0;0;0;0;0
8310;jungle;negative;0;1;0;0;0;0
8311;junior;positive;0;0;0;0;0;0
8312;junte;negative;0;1;0;1;0;0
8313;jupe;positive;0;0;0;0;0;0
8314;juridiction;positive;0;0;0;0;0;0
8315;juridique;positive;0;0;0;0;0;0
8316;jurisprudence;positive;0;0;1;0;0;0
8317;juriste;positive;0;0;0;0;0;0
8318;juron;negative;0;0;0;1;0;0
8319;jury;positive;0;0;0;0;0;0
8320;jus;positive;0;0;0;0;0;0
8321;jusqu à;positive;0;0;0;0;0;0
8322;jusqu ici;positive;0;0;0;0;0;0
8323;juste;positive;0;0;0;0;0;0
8324;juste à temps;positive;0;0;0;0;0;0
8325;justesse;positive;0;0;0;0;0;0
8326;justice;positive;0;0;0;0;0;0
8327;justifiable;positive;0;0;0;0;0;0
8328;justificatif;positive;0;0;0;0;0;0
8329;justification;positive;0;0;0;0;0;0
8330;justifier;positive;0;0;0;0;0;0
8331;jute;negative;0;0;0;0;0;0
8332;juteux;positive;0;0;0;0;0;0
8333;juvenile;negative;0;0;0;0;0;0
8334;juvénile;negative;0;0;0;0;0;0
8335;juxtaposition;positive;0;0;0;0;0;0
8336;kaiser;positive;0;0;0;0;0;0
8337;kaki;negative;0;0;0;0;0;0
8338;kaléidoscope;positive;0;0;0;0;0;0
8339;kangourou;positive;0;0;0;0;0;0
8340;kanji;positive;0;0;0;0;0;0
8341;karma;positive;0;0;0;0;0;0
8342;kayak;positive;0;0;0;0;0;0
